"","X","value","date","station","datatype","day","hour"
"547","2016-07-31 11:00:00",66,2016-07-31 07:00:00,"KBHB","Forecast",2016-07-31,7
"548","2016-07-31 12:00:00",69,2016-07-31 08:00:00,"KBHB","Forecast",2016-07-31,8
"549","2016-07-31 13:00:00",71,2016-07-31 09:00:00,"KBHB","Forecast",2016-07-31,9
"550","2016-07-31 14:00:00",73,2016-07-31 10:00:00,"KBHB","Forecast",2016-07-31,10
"551","2016-07-31 15:00:00",75,2016-07-31 11:00:00,"KBHB","Forecast",2016-07-31,11
"552","2016-07-31 16:00:00",75,2016-07-31 12:00:00,"KBHB","Forecast",2016-07-31,12
"553","2016-07-31 17:00:00",75,2016-07-31 13:00:00,"KBHB","Forecast",2016-07-31,13
"554","2016-07-31 18:00:00",76,2016-07-31 14:00:00,"KBHB","Forecast",2016-07-31,14
"555","2016-07-31 19:00:00",76,2016-07-31 15:00:00,"KBHB","Forecast",2016-07-31,15
"556","2016-07-31 20:00:00",75,2016-07-31 16:00:00,"KBHB","Forecast",2016-07-31,16
"557","2016-07-31 21:00:00",75,2016-07-31 17:00:00,"KBHB","Forecast",2016-07-31,17
"558","2016-07-31 22:00:00",73,2016-07-31 18:00:00,"KBHB","Forecast",2016-07-31,18
"559","2016-07-31 23:00:00",71,2016-07-31 19:00:00,"KBHB","Forecast",2016-07-31,19
"560","2016-08-01 00:00:00",68,2016-07-31 20:00:00,"KBHB","Forecast",2016-07-31,20
"561","2016-08-01 01:00:00",66,2016-07-31 21:00:00,"KBHB","Forecast",2016-07-31,21
"562","2016-08-01 02:00:00",65,2016-07-31 22:00:00,"KBHB","Forecast",2016-07-31,22
"563","2016-08-01 03:00:00",63,2016-07-31 23:00:00,"KBHB","Forecast",2016-07-31,23
"564","2016-08-01 04:00:00",62,2016-08-01 00:00:00,"KBHB","Forecast",2016-08-01,0
"565","2016-08-01 05:00:00",62,2016-08-01 01:00:00,"KBHB","Forecast",2016-08-01,1
"566","2016-08-01 06:00:00",61,2016-08-01 02:00:00,"KBHB","Forecast",2016-08-01,2
"567","2016-08-01 07:00:00",60,2016-08-01 03:00:00,"KBHB","Forecast",2016-08-01,3
"568","2016-08-01 08:00:00",60,2016-08-01 04:00:00,"KBHB","Forecast",2016-08-01,4
"569","2016-08-01 09:00:00",60,2016-08-01 05:00:00,"KBHB","Forecast",2016-08-01,5
"570","2016-08-01 10:00:00",60,2016-08-01 06:00:00,"KBHB","Forecast",2016-08-01,6
"571","2016-08-01 11:00:00",63,2016-08-01 07:00:00,"KBHB","Forecast",2016-08-01,7
"572","2016-08-01 12:00:00",65,2016-08-01 08:00:00,"KBHB","Forecast",2016-08-01,8
"573","2016-08-01 13:00:00",67,2016-08-01 09:00:00,"KBHB","Forecast",2016-08-01,9
"574","2016-08-01 14:00:00",69,2016-08-01 10:00:00,"KBHB","Forecast",2016-08-01,10
"575","2016-08-01 15:00:00",71,2016-08-01 11:00:00,"KBHB","Forecast",2016-08-01,11
"576","2016-08-01 16:00:00",73,2016-08-01 12:00:00,"KBHB","Forecast",2016-08-01,12
"577","2016-08-01 17:00:00",73,2016-08-01 13:00:00,"KBHB","Forecast",2016-08-01,13
"578","2016-08-01 18:00:00",74,2016-08-01 14:00:00,"KBHB","Forecast",2016-08-01,14
"579","2016-08-01 19:00:00",74,2016-08-01 15:00:00,"KBHB","Forecast",2016-08-01,15
"580","2016-08-01 20:00:00",74,2016-08-01 16:00:00,"KBHB","Forecast",2016-08-01,16
"581","2016-08-01 21:00:00",73,2016-08-01 17:00:00,"KBHB","Forecast",2016-08-01,17
"582","2016-08-01 22:00:00",71,2016-08-01 18:00:00,"KBHB","Forecast",2016-08-01,18
"583","2016-08-01 23:00:00",69,2016-08-01 19:00:00,"KBHB","Forecast",2016-08-01,19
"584","2016-08-02 00:00:00",67,2016-08-01 20:00:00,"KBHB","Forecast",2016-08-01,20
"585","2016-08-02 01:00:00",65,2016-08-01 21:00:00,"KBHB","Forecast",2016-08-01,21
"586","2016-08-02 02:00:00",64,2016-08-01 22:00:00,"KBHB","Forecast",2016-08-01,22
"587","2016-08-02 03:00:00",63,2016-08-01 23:00:00,"KBHB","Forecast",2016-08-01,23
"588","2016-08-02 04:00:00",62,2016-08-02 00:00:00,"KBHB","Forecast",2016-08-02,0
"589","2016-08-02 05:00:00",62,2016-08-02 01:00:00,"KBHB","Forecast",2016-08-02,1
"590","2016-08-02 06:00:00",62,2016-08-02 02:00:00,"KBHB","Forecast",2016-08-02,2
"591","2016-08-02 07:00:00",61,2016-08-02 03:00:00,"KBHB","Forecast",2016-08-02,3
"592","2016-08-02 08:00:00",61,2016-08-02 04:00:00,"KBHB","Forecast",2016-08-02,4
"593","2016-08-02 09:00:00",60,2016-08-02 05:00:00,"KBHB","Forecast",2016-08-02,5
"594","2016-08-02 10:00:00",61,2016-08-02 06:00:00,"KBHB","Forecast",2016-08-02,6
"595","2016-08-02 11:00:00",65,2016-08-02 07:00:00,"KBHB","Forecast",2016-08-02,7
"596","2016-08-02 12:00:00",68,2016-08-02 08:00:00,"KBHB","Forecast",2016-08-02,8
"597","2016-08-02 13:00:00",71,2016-08-02 09:00:00,"KBHB","Forecast",2016-08-02,9
"598","2016-08-02 14:00:00",74,2016-08-02 10:00:00,"KBHB","Forecast",2016-08-02,10
"599","2016-08-02 15:00:00",77,2016-08-02 11:00:00,"KBHB","Forecast",2016-08-02,11
"600","2016-08-02 16:00:00",78,2016-08-02 12:00:00,"KBHB","Forecast",2016-08-02,12
"601","2016-08-02 17:00:00",79,2016-08-02 13:00:00,"KBHB","Forecast",2016-08-02,13
"602","2016-08-02 18:00:00",79,2016-08-02 14:00:00,"KBHB","Forecast",2016-08-02,14
"603","2016-08-02 19:00:00",79,2016-08-02 15:00:00,"KBHB","Forecast",2016-08-02,15
"604","2016-08-02 20:00:00",78,2016-08-02 16:00:00,"KBHB","Forecast",2016-08-02,16
"605","2016-08-02 21:00:00",78,2016-08-02 17:00:00,"KBHB","Forecast",2016-08-02,17
"606","2016-08-02 22:00:00",75,2016-08-02 18:00:00,"KBHB","Forecast",2016-08-02,18
"607","2016-08-02 23:00:00",73,2016-08-02 19:00:00,"KBHB","Forecast",2016-08-02,19
"608","2016-08-03 00:00:00",69,2016-08-02 20:00:00,"KBHB","Forecast",2016-08-02,20
"609","2016-08-03 01:00:00",68,2016-08-02 21:00:00,"KBHB","Forecast",2016-08-02,21
"610","2016-08-03 02:00:00",67,2016-08-02 22:00:00,"KBHB","Forecast",2016-08-02,22
"611","2016-08-03 03:00:00",65,2016-08-02 23:00:00,"KBHB","Forecast",2016-08-02,23
"612","2016-08-03 04:00:00",65,2016-08-03 00:00:00,"KBHB","Forecast",2016-08-03,0
"613","2016-08-03 05:00:00",64,2016-08-03 01:00:00,"KBHB","Forecast",2016-08-03,1
"614","2016-08-03 06:00:00",64,2016-08-03 02:00:00,"KBHB","Forecast",2016-08-03,2
"615","2016-08-03 07:00:00",64,2016-08-03 03:00:00,"KBHB","Forecast",2016-08-03,3
"616","2016-08-03 08:00:00",63,2016-08-03 04:00:00,"KBHB","Forecast",2016-08-03,4
"617","2016-08-03 09:00:00",63,2016-08-03 05:00:00,"KBHB","Forecast",2016-08-03,5
"618","2016-08-03 10:00:00",63,2016-08-03 06:00:00,"KBHB","Forecast",2016-08-03,6
"619","2016-08-03 11:00:00",66,2016-08-03 07:00:00,"KBHB","Forecast",2016-08-03,7
"620","2016-08-03 12:00:00",69,2016-08-03 08:00:00,"KBHB","Forecast",2016-08-03,8
"621","2016-08-03 13:00:00",72,2016-08-03 09:00:00,"KBHB","Forecast",2016-08-03,9
"622","2016-08-03 14:00:00",73,2016-08-03 10:00:00,"KBHB","Forecast",2016-08-03,10
"623","2016-08-03 15:00:00",75,2016-08-03 11:00:00,"KBHB","Forecast",2016-08-03,11
"624","2016-08-03 16:00:00",76,2016-08-03 12:00:00,"KBHB","Forecast",2016-08-03,12
"625","2016-08-03 17:00:00",77,2016-08-03 13:00:00,"KBHB","Forecast",2016-08-03,13
"626","2016-08-03 18:00:00",77,2016-08-03 14:00:00,"KBHB","Forecast",2016-08-03,14
"627","2016-08-03 19:00:00",76,2016-08-03 15:00:00,"KBHB","Forecast",2016-08-03,15
"628","2016-08-03 20:00:00",76,2016-08-03 16:00:00,"KBHB","Forecast",2016-08-03,16
"629","2016-08-03 21:00:00",76,2016-08-03 17:00:00,"KBHB","Forecast",2016-08-03,17
"630","2016-08-03 22:00:00",74,2016-08-03 18:00:00,"KBHB","Forecast",2016-08-03,18
"631","2016-08-03 23:00:00",72,2016-08-03 19:00:00,"KBHB","Forecast",2016-08-03,19
"632","2016-08-04 00:00:00",69,2016-08-03 20:00:00,"KBHB","Forecast",2016-08-03,20
"633","2016-08-04 01:00:00",67,2016-08-03 21:00:00,"KBHB","Forecast",2016-08-03,21
"634","2016-08-04 02:00:00",65,2016-08-03 22:00:00,"KBHB","Forecast",2016-08-03,22
"635","2016-08-04 03:00:00",65,2016-08-03 23:00:00,"KBHB","Forecast",2016-08-03,23
"636","2016-08-04 04:00:00",64,2016-08-04 00:00:00,"KBHB","Forecast",2016-08-04,0
"637","2016-08-04 05:00:00",64,2016-08-04 01:00:00,"KBHB","Forecast",2016-08-04,1
"638","2016-08-04 06:00:00",63,2016-08-04 02:00:00,"KBHB","Forecast",2016-08-04,2
"639","2016-08-04 07:00:00",63,2016-08-04 03:00:00,"KBHB","Forecast",2016-08-04,3
"640","2016-08-04 08:00:00",63,2016-08-04 04:00:00,"KBHB","Forecast",2016-08-04,4
"641","2016-08-04 09:00:00",63,2016-08-04 05:00:00,"KBHB","Forecast",2016-08-04,5
"642","2016-08-04 10:00:00",63,2016-08-04 06:00:00,"KBHB","Forecast",2016-08-04,6
"643","2016-08-04 11:00:00",65,2016-08-04 07:00:00,"KBHB","Forecast",2016-08-04,7
"644","2016-08-04 12:00:00",68,2016-08-04 08:00:00,"KBHB","Forecast",2016-08-04,8
"645","2016-08-04 13:00:00",69,2016-08-04 09:00:00,"KBHB","Forecast",2016-08-04,9
"646","2016-08-04 14:00:00",71,2016-08-04 10:00:00,"KBHB","Forecast",2016-08-04,10
"647","2016-08-04 15:00:00",73,2016-08-04 11:00:00,"KBHB","Forecast",2016-08-04,11
"648","2016-08-04 16:00:00",74,2016-08-04 12:00:00,"KBHB","Forecast",2016-08-04,12
"649","2016-08-04 17:00:00",74,2016-08-04 13:00:00,"KBHB","Forecast",2016-08-04,13
"650","2016-08-04 18:00:00",74,2016-08-04 14:00:00,"KBHB","Forecast",2016-08-04,14
"651","2016-08-04 19:00:00",73,2016-08-04 15:00:00,"KBHB","Forecast",2016-08-04,15
"652","2016-08-04 20:00:00",73,2016-08-04 16:00:00,"KBHB","Forecast",2016-08-04,16
"653","2016-08-04 21:00:00",73,2016-08-04 17:00:00,"KBHB","Forecast",2016-08-04,17
"654","2016-08-04 22:00:00",71,2016-08-04 18:00:00,"KBHB","Forecast",2016-08-04,18
"655","2016-08-04 23:00:00",70,2016-08-04 19:00:00,"KBHB","Forecast",2016-08-04,19
"656","2016-08-05 00:00:00",68,2016-08-04 20:00:00,"KBHB","Forecast",2016-08-04,20
"657","2016-08-05 01:00:00",66,2016-08-04 21:00:00,"KBHB","Forecast",2016-08-04,21
"658","2016-08-05 02:00:00",65,2016-08-04 22:00:00,"KBHB","Forecast",2016-08-04,22
"659","2016-08-05 03:00:00",65,2016-08-04 23:00:00,"KBHB","Forecast",2016-08-04,23
"660","2016-08-05 04:00:00",64,2016-08-05 00:00:00,"KBHB","Forecast",2016-08-05,0
"661","2016-08-05 05:00:00",64,2016-08-05 01:00:00,"KBHB","Forecast",2016-08-05,1
"662","2016-08-05 06:00:00",64,2016-08-05 02:00:00,"KBHB","Forecast",2016-08-05,2
"663","2016-08-05 07:00:00",64,2016-08-05 03:00:00,"KBHB","Forecast",2016-08-05,3
"664","2016-08-05 08:00:00",64,2016-08-05 04:00:00,"KBHB","Forecast",2016-08-05,4
"665","2016-08-05 09:00:00",63,2016-08-05 05:00:00,"KBHB","Forecast",2016-08-05,5
"666","2016-08-05 10:00:00",64,2016-08-05 06:00:00,"KBHB","Forecast",2016-08-05,6
"667","2016-08-05 11:00:00",66,2016-08-05 07:00:00,"KBHB","Forecast",2016-08-05,7
"668","2016-08-05 12:00:00",68,2016-08-05 08:00:00,"KBHB","Forecast",2016-08-05,8
"669","2016-08-05 13:00:00",70,2016-08-05 09:00:00,"KBHB","Forecast",2016-08-05,9
"670","2016-08-05 14:00:00",71,2016-08-05 10:00:00,"KBHB","Forecast",2016-08-05,10
"671","2016-08-05 15:00:00",74,2016-08-05 11:00:00,"KBHB","Forecast",2016-08-05,11
"672","2016-08-05 16:00:00",74,2016-08-05 12:00:00,"KBHB","Forecast",2016-08-05,12
"673","2016-08-05 17:00:00",74,2016-08-05 13:00:00,"KBHB","Forecast",2016-08-05,13
"674","2016-08-05 18:00:00",74,2016-08-05 14:00:00,"KBHB","Forecast",2016-08-05,14
"675","2016-08-05 19:00:00",73,2016-08-05 15:00:00,"KBHB","Forecast",2016-08-05,15
"676","2016-08-05 20:00:00",73,2016-08-05 16:00:00,"KBHB","Forecast",2016-08-05,16
"677","2016-08-05 21:00:00",72,2016-08-05 17:00:00,"KBHB","Forecast",2016-08-05,17
"678","2016-08-05 22:00:00",71,2016-08-05 18:00:00,"KBHB","Forecast",2016-08-05,18
"679","2016-08-05 23:00:00",70,2016-08-05 19:00:00,"KBHB","Forecast",2016-08-05,19
"680","2016-08-06 00:00:00",68,2016-08-05 20:00:00,"KBHB","Forecast",2016-08-05,20
"681","2016-08-06 01:00:00",67,2016-08-05 21:00:00,"KBHB","Forecast",2016-08-05,21
"682","2016-08-06 02:00:00",66,2016-08-05 22:00:00,"KBHB","Forecast",2016-08-05,22
"683","2016-08-06 03:00:00",65,2016-08-05 23:00:00,"KBHB","Forecast",2016-08-05,23
"684","2016-08-06 04:00:00",65,2016-08-06 00:00:00,"KBHB","Forecast",2016-08-06,0
"685","2016-08-06 05:00:00",65,2016-08-06 01:00:00,"KBHB","Forecast",2016-08-06,1
"686","2016-08-06 06:00:00",64,2016-08-06 02:00:00,"KBHB","Forecast",2016-08-06,2
"687","2016-08-06 07:00:00",64,2016-08-06 03:00:00,"KBHB","Forecast",2016-08-06,3
"688","2016-08-06 08:00:00",63,2016-08-06 04:00:00,"KBHB","Forecast",2016-08-06,4
"689","2016-08-06 09:00:00",63,2016-08-06 05:00:00,"KBHB","Forecast",2016-08-06,5
"690","2016-08-06 10:00:00",63,2016-08-06 06:00:00,"KBHB","Forecast",2016-08-06,6
"691","2016-08-06 11:00:00",65,2016-08-06 07:00:00,"KBHB","Forecast",2016-08-06,7
"692","2016-08-06 12:00:00",68,2016-08-06 08:00:00,"KBHB","Forecast",2016-08-06,8
"693","2016-08-06 13:00:00",70,2016-08-06 09:00:00,"KBHB","Forecast",2016-08-06,9
"694","2016-08-06 14:00:00",72,2016-08-06 10:00:00,"KBHB","Forecast",2016-08-06,10
"695","2016-08-06 15:00:00",73,2016-08-06 11:00:00,"KBHB","Forecast",2016-08-06,11
"696","2016-08-06 16:00:00",75,2016-08-06 12:00:00,"KBHB","Forecast",2016-08-06,12
"697","2016-08-06 17:00:00",76,2016-08-06 13:00:00,"KBHB","Forecast",2016-08-06,13
"698","2016-08-06 18:00:00",77,2016-08-06 14:00:00,"KBHB","Forecast",2016-08-06,14
"699","2016-08-06 19:00:00",77,2016-08-06 15:00:00,"KBHB","Forecast",2016-08-06,15
"700","2016-08-06 20:00:00",76,2016-08-06 16:00:00,"KBHB","Forecast",2016-08-06,16
"701","2016-08-06 21:00:00",76,2016-08-06 17:00:00,"KBHB","Forecast",2016-08-06,17
"702","2016-08-06 22:00:00",75,2016-08-06 18:00:00,"KBHB","Forecast",2016-08-06,18
"703","2016-08-06 23:00:00",73,2016-08-06 19:00:00,"KBHB","Forecast",2016-08-06,19
"704","2016-08-07 00:00:00",71,2016-08-06 20:00:00,"KBHB","Forecast",2016-08-06,20
"705","2016-08-07 01:00:00",69,2016-08-06 21:00:00,"KBHB","Forecast",2016-08-06,21
"706","2016-08-07 02:00:00",67,2016-08-06 22:00:00,"KBHB","Forecast",2016-08-06,22
"707","2016-08-07 03:00:00",66,2016-08-06 23:00:00,"KBHB","Forecast",2016-08-06,23
"708","2016-08-07 04:00:00",65,2016-08-07 00:00:00,"KBHB","Forecast",2016-08-07,0
"709","2016-08-07 05:00:00",64,2016-08-07 01:00:00,"KBHB","Forecast",2016-08-07,1
"710","2016-08-07 06:00:00",64,2016-08-07 02:00:00,"KBHB","Forecast",2016-08-07,2
"711","2016-08-07 07:00:00",63,2016-08-07 03:00:00,"KBHB","Forecast",2016-08-07,3
"712","2016-08-07 08:00:00",62,2016-08-07 04:00:00,"KBHB","Forecast",2016-08-07,4
"713","2016-08-07 09:00:00",62,2016-08-07 05:00:00,"KBHB","Forecast",2016-08-07,5
"714","2016-08-07 10:00:00",62,2016-08-07 06:00:00,"KBHB","Forecast",2016-08-07,6
"715","2016-08-07 11:00:00",64,2016-08-07 07:00:00,"KBHB","Forecast",2016-08-07,7
"716","2016-08-07 12:00:00",66,2016-08-07 08:00:00,"KBHB","Forecast",2016-08-07,8
"717","2016-08-07 13:00:00",68,2016-08-07 09:00:00,"KBHB","Forecast",2016-08-07,9
"718","2016-08-07 14:00:00",70,2016-08-07 10:00:00,"KBHB","Forecast",2016-08-07,10
"719","2016-08-07 15:00:00",72,2016-08-07 11:00:00,"KBHB","Forecast",2016-08-07,11
"720","2016-08-07 16:00:00",73,2016-08-07 12:00:00,"KBHB","Forecast",2016-08-07,12
